语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
餐饮评论-1467,第一次 团购 蛋糕 真心 老板 亲自 送货上门 祝 老板 生意兴隆 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID467,0.03225806451612903,125,375.06451612903226,0.0012612210894562476,餐饮评论-1467 第一次 团购 蛋糕 真心 老板 亲自 送货上门 祝 老板 生意兴隆 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1514,好吃 几个 根本 吃 不够 早 知道 买大点 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID514,0.03225806451612903,125,375.06451612903226,0.0012612210894562476,餐饮评论-1514 好吃 几个 根本 吃 不够 早 知道 买大点 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1245,奶油 超棒 好吃 蛋糕 分量 很足 师傅 蛮帅 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID245,0.03225806451612903,125,375.06451612903226,0.0012612210894562476,餐饮评论-1245 奶油 超棒 好吃 蛋糕 分量 很足 师傅 蛮帅 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1858,蛋糕 好看 栗子 绒 香 水果 新鲜 种类 总体 不错 好评 栗子 蛋糕 约 英寸 圆形,清香面包店（车田街店）,2019,ID858,0.03125,125,375.0625,0.0012612143098640837,餐饮评论-1858 蛋糕 好看 栗子 绒 香 水果 新鲜 种类 总体 不错 好评 栗子 蛋糕 约 英寸 圆形,特色餐饮
餐饮评论-1512,好吃 买 两个 蛋糕 不同 店 抢 吃 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID512,0.03125,125,375.0625,0.0012612143098640837,餐饮评论-1512 好吃 买 两个 蛋糕 不同 店 抢 吃 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1679,真的 不错 服务态度 超好 下次 订 蛋糕 首选 你家 强烈推荐 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID679,0.030303030303030304,125,375.06060606060606,0.0012612079411562932,餐饮评论-1679 真的 不错 服务态度 超好 下次 订 蛋糕 首选 你家 强烈推荐 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1323,好吃 一下子 几个 小朋友 吃 光光 以后 这訂 蛋糕 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID323,0.030303030303030304,125,375.06060606060606,0.0012612079411562932,餐饮评论-1323 好吃 一下子 几个 小朋友 吃 光光 以后 这訂 蛋糕 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-2079,分量 足 好吃 好看 水果 有点 酸 非常 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID1079,0.030303030303030304,125,375.06060606060606,0.0012612079411562932,餐饮评论-2079 分量 足 好吃 好看 水果 有点 酸 非常 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1405,忘记 评价 外形 好看 好吃 家里人 说 好吃 以后 家人 生日 买 蛋糕 选约 磅 圆,清香面包店（车田街店）,2018,ID405,0.02857142857142857,125,375.0571428571429,0.0012611962955191907,餐饮评论-1405 忘记 评价 外形 好看 好吃 家里人 说 好吃 以后 家人 生日 买 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1360,写 饭 饭 生日快乐 写 周 生日快乐 可能 赶工 蛋糕 做 随便 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID360,0.027777777777777776,125,375.05555555555554,0.0012611909579355186,餐饮评论-1360 写 饭 饭 生日快乐 写 周 生日快乐 可能 赶工 蛋糕 做 随便 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1971,定 多次 宿舍 生日 会 这家 里面 订 蛋糕 建议 冰冻 过后 更好 吃水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID971,0.02631578947368421,125,375.05263157894734,0.0012611811255445438,餐饮评论-1971 定 多次 宿舍 生日 会 这家 里面 订 蛋糕 建议 冰冻 过后 更好 吃水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1559,蛋糕 做 不错 味道 奶油 很多 稍微 有点 太甜 不错 进口 动物 奶油 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID559,0.025,125,375.05,0.0012611722763926669,餐饮评论-1559 蛋糕 做 不错 味道 奶油 很多 稍微 有点 太甜 不错 进口 动物 奶油 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1330,老板 好人 在家 老妈子 送上 蛋糕 帮忙 送上门 辛苦 老妈 非常 喜欢 开心 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID330,0.023809523809523808,125,375.04761904761904,0.0012611642700171588,餐饮评论-1330 老板 好人 在家 老妈子 送上 蛋糕 帮忙 送上门 辛苦 老妈 非常 喜欢 开心 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1535,老 熟客 一如既往 光顾 这家 店 听 家里人 说 蛋糕 味道 特别 赞 下次 回老家 试试 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID535,0.022727272727272728,125,375.04545454545456,0.0012611569914939696,餐饮评论-1535 老 熟客 一如既往 光顾 这家 店 听 家里人 说 蛋糕 味道 特别 赞 下次 回老家 试试 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1260,真心 不错 已经 消费 多次 我家 朋友 喜欢 每次 订 蛋糕 老板 会 主动 问 有没有 图案 要求 祝福语 要求 不要 配送 服务 一百分 送货 有时候 不能 太 准时 理解 同一 时间段 蛋糕 配送 挺 难能 理解 一直 喜欢 好评 他家 店 蛋糕 知道 本来 他家 店里 忙 尽量 做到 客户 满意 客户 送货 简单 老板 说 几句 打搅 挺 忙 祝 店家 生意兴隆 点赞 新鲜 水果 蛋糕 约 磅 圆形,清香面包店（车田街店）,2018,ID260,0.022222222222222223,125,375.0444444444444,0.0012611535948498147,餐饮评论-1260 真心 不错 已经 消费 多次 我家 朋友 喜欢 每次 订 蛋糕 老板 会 主动 问 有没有 图案 要求 祝福语 要求 不要 配送 服务 一百分 送货 有时候 不能 太 准时 理解 同一 时间段 蛋糕 配送 挺 难能 理解 一直 喜欢 好评 他家 店 蛋糕 知道 本来 他家 店里 忙 尽量 做到 客户 满意 客户 送货 简单 老板 说 几句 打搅 挺 忙 祝 店家 生意兴隆 点赞 新鲜 水果 蛋糕 约 磅 圆形,特色餐饮
餐饮评论-1256,服务 送 快 样子 好看 奶油 感觉 很多 每口 感觉 吃 奶油 吃 几口 腻 榴莲 千层 蛋糕 约 磅 圆,清香面包店（车田街店）,2018,ID256,0.022222222222222223,125,375.0444444444444,0.0012611535948498147,餐饮评论-1256 服务 送 快 样子 好看 奶油 感觉 很多 每口 感觉 吃 奶油 吃 几口 腻 榴莲 千层 蛋糕 约 磅 圆,特色餐饮
餐饮评论-1550,蛋糕 很棒 好吃 大人 没 过去 一堆 熊 孩子 手 挖 吃 不好意思 放 照片 上来 强烈推荐 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID550,0.019230769230769232,125,375.03846153846155,0.001261133476265205,餐饮评论-1550 蛋糕 很棒 好吃 大人 没 过去 一堆 熊 孩子 手 挖 吃 不好意思 放 照片 上来 强烈推荐 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1625,很漂亮 蛋糕 小朋友 喜欢 蛋糕 味道 不错 没想到 价钱 买 棒 蛋糕 送货上门 老板 肯定 大帅 锅 以后 蛋糕 家 蛋糕 选约 磅 圆,清香面包店（车田街店）,2018,ID625,0.017543859649122806,125,375.03508771929825,0.0012611221311986957,餐饮评论-1625 很漂亮 蛋糕 小朋友 喜欢 蛋糕 味道 不错 没想到 价钱 买 棒 蛋糕 送货上门 老板 肯定 大帅 锅 以后 蛋糕 家 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1178,哈哈哈 蛋糕 真的 不错 老板 挺 学生 没有 机会 出去 拿个 蛋糕 老板 送 过来 图 真的 不错 下次 这家 订 蛋糕 满意 呐 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID178,0.015384615384615385,125,375.03076923076924,0.0012611076095135638,餐饮评论-1178 哈哈哈 蛋糕 真的 不错 老板 挺 学生 没有 机会 出去 拿个 蛋糕 老板 送 过来 图 真的 不错 下次 这家 订 蛋糕 满意 呐 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1902,服务 非常 棒 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2019,ID902,0.0,125,375.0,0.001261004142506999,餐饮评论-1902 服务 非常 棒 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1558,请问 蛋糕 生日快乐 四个 字 没有 太差 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID558,0.0,125,375.0,0.001261004142506999,餐饮评论-1558 请问 蛋糕 生日快乐 四个 字 没有 太差 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1618,不错 一直 订 这家 蛋糕 磅 水果 夹心 蛋糕 份,清香面包店（车田街店）,2018,ID618,0.0,125,375.0,0.001261004142506999,餐饮评论-1618 不错 一直 订 这家 蛋糕 磅 水果 夹心 蛋糕 份,特色餐饮
餐饮评论-1786,不错 物有所值 配送 非常 准时 蛋糕 选约 磅 圆,清香面包店（车田街店）,2019,ID786,0.0,125,375.0,0.001261004142506999,餐饮评论-1786 不错 物有所值 配送 非常 准时 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1233,不错 多次 购买 一如 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID233,0.0,125,375.0,0.001261004142506999,餐饮评论-1233 不错 多次 购买 一如 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1763,蛋糕 挺好吃 味道 不错 分量 足 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID763,0.0,125,375.0,0.001261004142506999,餐饮评论-1763 蛋糕 挺好吃 味道 不错 分量 足 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1531,物美价廉 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID531,0.0,125,375.0,0.001261004142506999,餐饮评论-1531 物美价廉 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1699,挺 味道 不贵 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID699,0.0,125,375.0,0.001261004142506999,餐饮评论-1699 挺 味道 不贵 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-2042,蛋糕 临时 要求 店家 加 当时 店家 没有 考虑 直接 答应 时间 做到 味道 实属 难得 好评 水果 夹心 蛋糕 约 英寸 方形,清香面包店（车田街店）,2019,ID1042,0.0,125,375.0,0.001261004142506999,餐饮评论-2042 蛋糕 临时 要求 店家 加 当时 店家 没有 考虑 直接 答应 时间 做到 味道 实属 难得 好评 水果 夹心 蛋糕 约 英寸 方形,特色餐饮
餐饮评论-1526,抱 尝试 心态 吃 一口 耶 发现 不错 两天 蛋糕 家 买 比较 经济 实惠 款 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID526,0.0,125,375.0,0.001261004142506999,餐饮评论-1526 抱 尝试 心态 吃 一口 耶 发现 不错 两天 蛋糕 家 买 比较 经济 实惠 款 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-2159,味道 不错 水果 比较 酸 以后 还会 光顾 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID1159,0.0,125,375.0,0.001261004142506999,餐饮评论-2159 味道 不错 水果 比较 酸 以后 还会 光顾 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-2031,差不多 每次 回去 给家 过生日 这定 蛋糕 栗蓉 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2019,ID1031,0.0,125,375.0,0.001261004142506999,餐饮评论-2031 差不多 每次 回去 给家 过生日 这定 蛋糕 栗蓉 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1732,不错 味道好 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2019,ID732,0.0,125,375.0,0.001261004142506999,餐饮评论-1732 不错 味道好 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1673,蛋糕 选约 磅 圆,清香面包店（车田街店）,2018,ID673,0.0,125,375.0,0.001261004142506999,餐饮评论-1673 蛋糕 选约 磅 圆,特色餐饮
餐饮评论-1760,口味 清香 松软 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID760,0.0,125,375.0,0.001261004142506999,餐饮评论-1760 口味 清香 松软 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1636,挺大 八个 勉强 吃 完 价格 实惠 送来 时 蛋糕 快要 融化 水果 忌廉 夹心 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID636,0.0,125,375.0,0.001261004142506999,餐饮评论-1636 挺大 八个 勉强 吃 完 价格 实惠 送来 时 蛋糕 快要 融化 水果 忌廉 夹心 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1321,毕竟 老 顾客 蛋糕 满意 包装盒 外面 搞 搞 湿 一大半 里面 蛋糕 坨 幸好 蛋糕 没事 希望 下次 不要 发生 事 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID321,0.0,125,375.0,0.001261004142506999,餐饮评论-1321 毕竟 老 顾客 蛋糕 满意 包装盒 外面 搞 搞 湿 一大半 里面 蛋糕 坨 幸好 蛋糕 没事 希望 下次 不要 发生 事 水果 忌廉 夹心 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1261,水果 夹心 水果 太少 吃 太腻 满意 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,清香面包店（车田街店）,2018,ID261,0.0,125,375.0,0.001261004142506999,餐饮评论-1261 水果 夹心 水果 太少 吃 太腻 满意 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,特色餐饮
餐饮评论-1322,料多 抵 吃 味道 不错 强烈推荐 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID322,0.0,125,375.0,0.001261004142506999,餐饮评论-1322 料多 抵 吃 味道 不错 强烈推荐 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1005,味道 不错 至少 吃 起来 不腻 全家 个人 吃 挺 比较 实惠 咯 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID5,0.0,125,375.0,0.001261004142506999,餐饮评论-1005 味道 不错 至少 吃 起来 不腻 全家 个人 吃 挺 比较 实惠 咯 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1918,老板 做 蛋糕 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID918,0.0,125,375.0,0.001261004142506999,餐饮评论-1918 老板 做 蛋糕 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1623,奶油 水果 好吃 今天 蛋糕 硬 点 不够 松软 磅 水果 夹心 蛋糕 份,清香面包店（车田街店）,2018,ID623,0.0,125,375.0,0.001261004142506999,餐饮评论-1623 奶油 水果 好吃 今天 蛋糕 硬 点 不够 松软 磅 水果 夹心 蛋糕 份,特色餐饮
餐饮评论-1441,回头客 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,清香面包店（车田街店）,2018,ID441,0.0,125,375.0,0.001261004142506999,餐饮评论-1441 回头客 芭比娃娃 卡通 蛋糕 水果 夹心 约 磅 圆,特色餐饮
餐饮评论-1240,水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID240,0.0,125,375.0,0.001261004142506999,餐饮评论-1240 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1646,回头客 赞比心 栗蓉 蛋糕 一层 约 磅 圆,清香面包店（车田街店）,2018,ID646,0.0,125,375.0,0.001261004142506999,餐饮评论-1646 回头客 赞比心 栗蓉 蛋糕 一层 约 磅 圆,特色餐饮
餐饮评论-1329,服务 非常 棒 味道 不错 以后 认准 你家 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID329,0.0,125,375.0,0.001261004142506999,餐饮评论-1329 服务 非常 棒 味道 不错 以后 认准 你家 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-1605,不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2018,ID605,0.0,125,375.0,0.001261004142506999,餐饮评论-1605 不错 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1574,挺不错 第二次 购买 味道 追求 美观 水果 忌廉 蛋糕 层个 约 磅 圆,清香面包店（车田街店）,2018,ID574,0.0,125,375.0,0.001261004142506999,餐饮评论-1574 挺不错 第二次 购买 味道 追求 美观 水果 忌廉 蛋糕 层个 约 磅 圆,特色餐饮
餐饮评论-2118,服务周到 准时 送达 价格 适中 栗子 蛋糕 约 英寸 圆形,清香面包店（车田街店）,2019,ID1118,0.0,125,375.0,0.001261004142506999,餐饮评论-2118 服务周到 准时 送达 价格 适中 栗子 蛋糕 约 英寸 圆形,特色餐饮
餐饮评论-1807,贵 店家 服务 准时 送到 楼下 服务 真的 一级 棒 美中不足 水果 新鲜 水果 罐头 水果 水果 全 扔 蛋糕 松软 没有 蛋糕 香味 可能 鸡蛋 放 少 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID807,-0.014084507042253521,125,374.9718309859155,0.00126090941919113,餐饮评论-1807 贵 店家 服务 准时 送到 楼下 服务 真的 一级 棒 美中不足 水果 新鲜 水果 罐头 水果 水果 全 扔 蛋糕 松软 没有 蛋糕 香味 可能 鸡蛋 放 少 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1721,蛋糕 不错 分量 足 水果 有点 酸 老板 配送 上门 腿脚 不便 麻烦 老板 多次 老板 耐心 好评 以后 蛋糕 这订 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,清香面包店（车田街店）,2019,ID721,-0.017543859649122806,125,374.96491228070175,0.0012608861538153026,餐饮评论-1721 蛋糕 不错 分量 足 水果 有点 酸 老板 配送 上门 腿脚 不便 麻烦 老板 多次 老板 耐心 好评 以后 蛋糕 这订 水果 忌廉 夹心 蛋糕 二层 约 磅 圆,特色餐饮
餐饮评论-1270,店家 服务 非常 准时 送货上门 重要 蛋糕 味道 不会 很甜 吃 起来 不会 腻 下次 光顾 赞 母亲节 主题 蛋糕 约 磅 圆,清香面包店（车田街店）,2018,ID270,-0.02040816326530612,125,374.9591836734694,0.0012608668903554337,餐饮评论-1270 店家 服务 非常 准时 送货上门 重要 蛋糕 味道 不会 很甜 吃 起来 不会 腻 下次 光顾 赞 母亲节 主题 蛋糕 约 磅 圆,特色餐饮
